uniprot_acc,Tm,organism,n_measurements
Q8IWQ3,51.36,Homo sapiens,2
Q8IWR0,46.85142857142857,Homo sapiens,7
Q8IWS0,49.096666666666664,Homo sapiens,9
Q8IWT0,52.294,Homo sapiens,5
Q8IWT6,53.57000000000001,Homo sapiens,5
Q8IWU2,54.035000000000004,Homo sapiens,10
Q8IWV7,50.29055555555556,Homo sapiens,18
Q8IWV8,50.251999999999995,Homo sapiens,20
Q8IWW6,53.05166666666667,Homo sapiens,18
Q8IWW8,65.248,Homo sapiens,5
Q8IWX5,51.74,Homo sapiens,1
Q8IWX8,57.314,Homo sapiens,5
Q8IWY9,49.375454545454545,Homo sapiens,11
Q8IWZ3,49.137499999999996,Homo sapiens,24
Q8IWZ8,51.96722222222222,Homo sapiens,18
Q8IX01,54.555,Homo sapiens,2
Q8IX03,49.93,Homo sapiens,2
Q8IX04,51.60214285714285,Homo sapiens,14
Q8IX07,50.37777777777778,Homo sapiens,9
Q8IX12,53.1075,Homo sapiens,20
Q8IX15,53.48199999999999,Homo sapiens,5
Q8IX18,50.91285714285714,Homo sapiens,14
Q8IX90,45.262,Homo sapiens,10
Q8IXB1,52.257777777777775,Homo sapiens,18
Q8IXH7,49.49375,Homo sapiens,8
Q8IXI1,49.08166666666667,Homo sapiens,12
Q8IXI2,52.50214285714286,Homo sapiens,14
Q8IXJ6,52.028499999999994,Homo sapiens,20
Q8IXJ9,49.370000000000005,Homo sapiens,3
Q8IXK0,57.2075,Homo sapiens,4
Q8IXK2,49.03625,Homo sapiens,8
Q8IXM3,51.8825,Homo sapiens,4
Q8IXM6,55.35,Homo sapiens,5
Q8IXN7,56.766,Homo sapiens,5
Q8IXQ3,55.5625,Homo sapiens,4
Q8IXQ4,57.21,Homo sapiens,1
Q8IXQ5,50.379999999999995,Homo sapiens,4
Q8IXQ6,47.986000000000004,Homo sapiens,5
Q8IXQ9,56.23,Homo sapiens,1
Q8IXS8,52.2,Homo sapiens,4
Q8IXT5,54.8,Homo sapiens,2
Q8IXW5,50.403636363636366,Homo sapiens,11
Q8IXZ2,59.285,Homo sapiens,2
Q8IY17,50.21875,Homo sapiens,8
Q8IY18,50.904,Homo sapiens,10
Q8IY21,49.79,Homo sapiens,2
Q8IY22,45.39142857142857,Homo sapiens,14
Q8IY26,58.879999999999995,Homo sapiens,5
Q8IY31,54.0075,Homo sapiens,4
Q8IY33,50.644444444444446,Homo sapiens,9
Q8IY37,48.346363636363634,Homo sapiens,11
Q8IY47,52.80538461538462,Homo sapiens,13
Q8IY50,54.552499999999995,Homo sapiens,4
Q8IY63,50.844,Homo sapiens,5
Q8IY67,50.82,Homo sapiens,1
Q8IY81,55.54888888888889,Homo sapiens,9
Q8IY92,51.6575,Homo sapiens,4
Q8IY95,57.59615384615385,Homo sapiens,13
Q8IYA8,51.644999999999996,Homo sapiens,2
Q8IYB1,62.03444444444444,Homo sapiens,9
Q8IYB5,52.750454545454545,Homo sapiens,22
Q8IYB7,51.39190476190476,Homo sapiens,21
Q8IYB8,52.846363636363634,Homo sapiens,22
Q8IYB9,52.653999999999996,Homo sapiens,5
Q8IYD1,51.388,Homo sapiens,20
Q8IYE0,65.97,Homo sapiens,2
Q8IYH5,51.32833333333334,Homo sapiens,6
Q8IYI6,49.14818181818182,Homo sapiens,22
Q8IYJ3,49.163333333333334,Homo sapiens,3
Q8IYK4,48.1025,Homo sapiens,8
Q8IYL3,64.94,Homo sapiens,1
Q8IYM9,46.84,Homo sapiens,2
Q8IYN0,56.48,Homo sapiens,1
Q8IYN2,52.25142857142857,Homo sapiens,7
Q8IYN6,53.4925,Homo sapiens,4
Q8IYN9,54.9475,Homo sapiens,8
Q8IYQ7,52.73954545454546,Homo sapiens,22
Q8IYR2,47.751999999999995,Homo sapiens,5
Q8IYS0,56.79,Homo sapiens,1
Q8IYS1,52.0075,Homo sapiens,12
Q8IYS2,55.783076923076926,Homo sapiens,13
Q8IYT2,47.833999999999996,Homo sapiens,10
Q8IYT4,54.644999999999996,Homo sapiens,2
Q8IYU2,53.432,Homo sapiens,5
Q8IYU8,50.24066666666667,Homo sapiens,15
Q8IYW5,53.37375,Homo sapiens,8
Q8IZ07,52.102380952380955,Homo sapiens,21
Q8IZ13,51.59,Homo sapiens,3
Q8IZ21,56.63833333333333,Homo sapiens,6
Q8IZ40,45.32,Homo sapiens,4
Q8IZ41,55.012,Homo sapiens,5
Q8IZ52,50.34,Homo sapiens,4
Q8IZ68,53.696666666666665,Homo sapiens,12
Q8IZ69,52.14,Homo sapiens,8
Q8IZ73,55.83764705882353,Homo sapiens,17
Q8IZ81,53.153333333333336,Homo sapiens,6
Q8IZ83,59.56526315789474,Homo sapiens,19
Q8IZA0,59.89,Homo sapiens,1
Q8IZD2,58.23,Homo sapiens,3
Q8IZD4,52.07888888888889,Homo sapiens,9
Q8IZE3,50.83625,Homo sapiens,8
Q8IZF0,56.370000000000005,Homo sapiens,2
Q8IZH2,48.88285714285714,Homo sapiens,14
Q8IZJ1,51.699999999999996,Homo sapiens,6
Q8IZL2,53.61,Homo sapiens,1
Q8IZL8,55.41,Homo sapiens,1
Q8IZM8,54.07,Homo sapiens,1
Q8IZN3,56.4275,Homo sapiens,4
Q8IZP0,55.31875,Homo sapiens,8
Q8IZP2,53.04,Homo sapiens,1
Q8IZQ1,48.504999999999995,Homo sapiens,4
Q8IZQ5,53.65625,Homo sapiens,8
Q8IZR5,50.985,Homo sapiens,2
Q8IZT6,51.23,Homo sapiens,1
Q8IZV5,51.84375,Homo sapiens,16
Q8IZW8,47.5275,Homo sapiens,4
Q8IZY2,61.16,Homo sapiens,1
Q8J025,54.32,Homo sapiens,1
Q8JFS4,48.42,Danio rerio,1
Q8JFT7,52.6,Danio rerio,1
Q8JG73,49.42,Danio rerio,1
Q8JGR3,50.03,Danio rerio,1
Q8JGR6,52.0,Danio rerio,1
Q8JGT0,52.69,Danio rerio,1
Q8JH72,53.58,Danio rerio,1
Q8JHG2,51.74,Danio rerio,1
Q8JHG4,52.96,Danio rerio,1
Q8JHH3,45.63,Danio rerio,1
Q8JHH4,52.47,Danio rerio,1
Q8JHI0,51.85,Danio rerio,1
Q8JHJ1,45.85,Danio rerio,1
Q8JHJ3,47.29,Danio rerio,1
Q8JHU4,52.09,Danio rerio,1
Q8JI29,50.94,Danio rerio,1
Q8JIX0,51.3,Danio rerio,1
Q8JIY7,49.81,Danio rerio,1
Q8JIZ0,49.76,Danio rerio,1
Q8JIZ1,52.05,Danio rerio,1
Q8JZK9,44.96,Mus musculus,3
Q8JZL3,48.94333333333333,Mus musculus,3
Q8JZM0,50.474999999999994,Mus musculus,2
Q8JZM7,49.00333333333333,Mus musculus,3
Q8JZN5,53.76,Mus musculus,3
Q8JZN7,44.49,Mus musculus ,1
Q8JZQ2,45.13666666666666,Mus musculus,3
Q8JZQ9,49.99666666666667,Mus musculus,3
Q8JZR0,41.08,Mus musculus ,1
Q8JZS0,51.05,Mus musculus ,1
Q8JZS9,49.07,Mus musculus,2
Q8JZU2,48.946666666666665,Mus musculus,3
Q8JZV7,51.75,Mus musculus,3
Q8JZV9,57.64,Mus musculus ,1
Q8JZX4,52.075,Mus musculus,2
Q8JZX5,50.43,Mus musculus,2
Q8JZY4,43.739999999999995,Mus musculus,2
Q8JZZ0,45.39,Mus musculus ,1
Q8JZZ6,44.65,Mus musculus,1
Q8K010,49.98,Mus musculus ,1
Q8K012,50.52,Mus musculus ,1
Q8K013,43.599999999999994,Mus musculus,2
Q8K072,50.96,Mus musculus,2
Q8K0B2,49.985,Mus musculus,2
Q8K0C1,47.265,Mus musculus,2
Q8K0C4,48.156666666666666,Mus musculus,3
Q8K0C9,51.94,Mus musculus,3
Q8K0D5,46.876666666666665,Mus musculus,3
Q8K0D7,48.629999999999995,Mus musculus,2
Q8K0E2,46.345,Mus musculus,2
Q8K0E8,52.67,Mus musculus ,1
Q8K0F1,47.540000000000006,Mus musculus,2
Q8K0G5,52.60666666666666,Mus musculus,3
Q8K0G8,45.9,Mus musculus ,1
Q8K0L3,55.34,Mus musculus ,1
Q8K0P3,52.655,Mus musculus,2
Q8K0Q5,49.52,Mus musculus,1
Q8K0R6,59.51,Mus musculus ,1
Q8K0U3,52.665000000000006,Mus musculus,2
Q8K0V4,49.81,Mus musculus,2
Q8K0Y7,57.28333333333333,Mus musculus,3
Q8K0Z7,46.25,Mus musculus,3
Q8K124,50.66,Mus musculus,3
Q8K126,50.400000000000006,Mus musculus,2
Q8K157,53.1,Mus musculus,3
Q8K182,58.17,Mus musculus ,1
Q8K183,57.303333333333335,Mus musculus,3
Q8K190,54.9,Mus musculus,1
Q8K1A0,52.394999999999996,Mus musculus,2
Q8K1A5,43.48,Mus musculus,1
Q8K1A6,47.18,Mus musculus,2
Q8K1B8,54.29,Mus musculus ,1
Q8K1C0,46.83,Mus musculus,2
Q8K1C9,45.980000000000004,Mus musculus,2
Q8K1E6,45.4,Mus musculus ,1
Q8K1H7,59.98,Mus musculus ,1
Q8K1I3,57.53,Mus musculus ,1
Q8K1J5,51.415,Mus musculus,2
Q8K1J6,50.31,Mus musculus,3
Q8K1L5,56.02,Mus musculus,1
Q8K1M6,43.99,Mus musculus ,1
Q8K1N1,50.18,Mus musculus,3
Q8K1N4,46.165,Mus musculus,2
Q8K1R3,51.199999999999996,Mus musculus,3
Q8K1R7,48.78666666666667,Mus musculus,3
Q8K1T1,55.23,Mus musculus ,1
Q8K1X1,52.27,Mus musculus ,1
Q8K1X4,46.94,Mus musculus,2
Q8K1Z0,52.19333333333333,Mus musculus,3
Q8K201,41.97,Mus musculus ,1
Q8K202,47.465,Mus musculus,2
Q8K211,47.53,Mus musculus,3
Q8K212,51.345,Mus musculus,2
Q8K215,51.47,Mus musculus,3
Q8K220,46.28,Mus musculus,1
Q8K221,51.24666666666667,Mus musculus,3
Q8K224,41.18,Mus musculus,2
Q8K245,50.61000000000001,Mus musculus,3
Q8K248,51.89,Mus musculus,2
Q8K268,43.5,Mus musculus,2
Q8K273,53.00666666666667,Mus musculus,3
Q8K274,55.02333333333333,Mus musculus,3
Q8K284,46.96,Mus musculus,1
Q8K297,48.09,Mus musculus,2
Q8K298,48.43,Mus musculus,2
Q8K2B3,53.76,Mus musculus,3
Q8K2C6,50.94333333333333,Mus musculus,3
Q8K2C7,52.635,Mus musculus,2
Q8K2C8,50.435,Mus musculus,2
Q8K2C9,48.959999999999994,Mus musculus,2
Q8K2F0,49.099999999999994,Mus musculus,2
Q8K2F8,48.59,Mus musculus,2
Q8K2H2,46.94,Mus musculus ,1
Q8K2H6,51.205,Mus musculus,2
Q8K2I1,45.62,Mus musculus,1
Q8K2I3,53.65,Mus musculus ,1
Q8K2J7,50.205,Mus musculus,2
Q8K2K6,57.89,Mus musculus ,1
Q8K2L8,49.065,Mus musculus,2
Q8K2M0,47.99,Mus musculus,2
Q8K2P6,54.26,Mus musculus ,1
Q8K2Q0,52.32,Mus musculus,2
Q8K2Q5,56.61,Mus musculus,1
Q8K2Q7,48.33,Mus musculus,2
Q8K2Q9,48.635,Mus musculus,2
Q8K2T1,51.91,Mus musculus ,1
Q8K2T8,47.46333333333333,Mus musculus,3
Q8K2V1,45.57,Mus musculus ,1
Q8K2V6,48.195,Mus musculus,2
Q8K2W3,47.74,Mus musculus,1
Q8K2W7,49.43,Mus musculus,1
Q8K2Y7,46.01,Mus musculus,1
Q8K2Y9,51.5,Mus musculus,1
Q8K301,46.295,Mus musculus,2
Q8K304,49.575,Mus musculus,2
Q8K305,49.235,Mus musculus,2
Q8K327,49.715,Mus musculus,2
Q8K330,49.115,Mus musculus,2
Q8K337,46.1,Mus musculus ,1
Q8K339,49.010000000000005,Mus musculus,2
Q8K354,50.79666666666666,Mus musculus,3
Q8K366,44.225,Mus musculus,2
Q8K368,46.22,Mus musculus,1
Q8K370,50.416666666666664,Mus musculus,3
Q8K382,49.685,Mus musculus,2
Q8K385,54.56,Mus musculus,2
Q8K387,47.0,Mus musculus,1
Q8K394,44.98,Mus musculus,1
Q8K396,45.67,Mus musculus,1
Q8K3A0,50.04,Mus musculus,2
Q8K3A9,48.08,Mus musculus,2
Q8K3C3,51.61,Mus musculus,2
Q8K3H0,49.86666666666667,Mus musculus,3
Q8K3J1,46.4,Mus musculus ,1
Q8K3K8,57.83,Mus musculus ,1
Q8K3W0,56.25666666666666,Mus musculus,3
Q8K3X4,47.63666666666666,Mus musculus,3
Q8K400,56.6,Mus musculus ,1
Q8K409,48.15,Mus musculus,2
Q8K411,49.68,Mus musculus,3
Q8K4B0,50.17,Mus musculus ,1
Q8K4F5,53.919999999999995,Mus musculus,3
Q8K4F6,47.04,Mus musculus,1
Q8K4H1,45.33,Mus musculus ,1
Q8K4K6,43.86,Mus musculus ,1
Q8K4M5,51.84,Mus musculus ,1
Q8K4P0,49.56,Mus musculus,2
Q8K4Q8,56.77,Mus musculus,1
Q8K4R4,53.59,Mus musculus ,1
Q8K4R9,48.665,Mus musculus,2
Q8K4W8,49.269999999999996,Mus musculus,2
Q8K4X7,49.97,Mus musculus,2
Q8K4Z3,57.72666666666667,Mus musculus,3
Q8K4Z5,51.38333333333333,Mus musculus,3
Q8KLI7,82.65,Thermus thermophilus,2
Q8KLI8,96.61,Thermus thermophilus,1
Q8KPZ1,79.18,Thermus thermophilus,2
Q8KPZ2,77.45,Thermus thermophilus,1
Q8KPZ4,75.27,Thermus thermophilus,1
Q8KZT3,87.89,Thermus thermophilus,2
Q8L493,45.32,Arabidopsis thaliana,1
Q8L4D8,38.42,Arabidopsis thaliana,1
Q8L4M1,51.24,Arabidopsis thaliana,1
Q8L4N1,49.31,Arabidopsis thaliana,1
Q8L4Y5,47.48,Arabidopsis thaliana,1
Q8L539,45.33,Arabidopsis thaliana,1
Q8L540,41.98,Arabidopsis thaliana,1
Q8L557,39.47,Arabidopsis thaliana,1
Q8L5U0,42.69,Arabidopsis thaliana,1
Q8L5Y9,39.39,Arabidopsis thaliana,1
Q8L5Z1,45.33,Arabidopsis thaliana,1
Q8L5Z7,44.93,Arabidopsis thaliana,1
Q8L608,51.85,Arabidopsis thaliana,1
Q8L611,41.22,Arabidopsis thaliana,1
Q8L633,52.11,Arabidopsis thaliana,1
Q8L6Y1,44.33,Arabidopsis thaliana,1
Q8L716,47.43,Arabidopsis thaliana,1
Q8L719,47.46,Arabidopsis thaliana,1
Q8L733,50.17,Arabidopsis thaliana,1
Q8L735,48.31,Arabidopsis thaliana,1
Q8L743,38.04,Arabidopsis thaliana,1
Q8L770,45.42,Arabidopsis thaliana,1
Q8L785,46.46,Arabidopsis thaliana,1
Q8L7A9,48.25,Arabidopsis thaliana,1
Q8L7B2,41.6,Arabidopsis thaliana,1
Q8L7C9,47.67,Arabidopsis thaliana,1
Q8L7D2,48.61,Arabidopsis thaliana,1
Q8L7D5,40.85,Arabidopsis thaliana,1
Q8L7E3,48.0,Arabidopsis thaliana,1
Q8L7K9,38.65,Arabidopsis thaliana,1
Q8L7L0,40.45,Arabidopsis thaliana,1
Q8L7R2,51.6,Arabidopsis thaliana,1
Q8L7S3,46.41,Arabidopsis thaliana,1
Q8L7S4,39.27,Arabidopsis thaliana,1
Q8L7S6,47.99,Arabidopsis thaliana,1
Q8L7S8,37.83,Arabidopsis thaliana,1
Q8L7U5,50.88,Arabidopsis thaliana,1
Q8L7V3,45.98,Arabidopsis thaliana,1
Q8L7W8,43.51,Arabidopsis thaliana,1
Q8L7Y9,47.8,Arabidopsis thaliana,1
Q8L7Z3,44.89,Arabidopsis thaliana,1
Q8L828,45.5,Arabidopsis thaliana,1
Q8L831,52.6,Arabidopsis thaliana,1
Q8L8T2,44.84,Arabidopsis thaliana,1
Q8L940,66.17,Arabidopsis thaliana,1
Q8L953,39.64,Arabidopsis thaliana,1
Q8L968,51.0,Arabidopsis thaliana,1
Q8L970,51.3,Arabidopsis thaliana,1
Q8L9C4,36.67,Arabidopsis thaliana,1
Q8L9J9,51.53,Arabidopsis thaliana,1
Q8L9X2,47.53,Arabidopsis thaliana,1
Q8L9Y0,40.38,Arabidopsis thaliana,1
Q8LA13,36.76,Arabidopsis thaliana,1
Q8LA16,47.66,Arabidopsis thaliana,1
Q8LA53,47.58,Arabidopsis thaliana,1
Q8LAC4,50.1,Arabidopsis thaliana,1
Q8LAD0,40.99,Arabidopsis thaliana,1
Q8LAD2,50.73,Arabidopsis thaliana,1
Q8LAH7,47.55,Arabidopsis thaliana,1
Q8LAH8,51.04,Arabidopsis thaliana,1
Q8LAN3,44.55,Arabidopsis thaliana,1
Q8LAP6,40.15,Arabidopsis thaliana,1
Q8LAS8,44.16,Arabidopsis thaliana,1
Q8LAZ7,49.13,Arabidopsis thaliana,1
Q8LB01,44.81,Arabidopsis thaliana,1
Q8LB10,45.41,Arabidopsis thaliana,1
Q8LB17,40.21,Arabidopsis thaliana,1
Q8LBB2,40.24,Arabidopsis thaliana,1
Q8LBU2,44.29,Arabidopsis thaliana,1
Q8LBZ7,45.21,Arabidopsis thaliana,1
Q8LC83,37.69,Arabidopsis thaliana,1
Q8LCE1,44.3,Arabidopsis thaliana,1
Q8LCP6,40.31,Arabidopsis thaliana,1
Q8LCT3,47.91,Arabidopsis thaliana,1
Q8LCY2,43.27,Arabidopsis thaliana,1
Q8LD27,60.01,Arabidopsis thaliana,1
Q8LD49,48.24,Arabidopsis thaliana,1
Q8LDL0,40.01,Arabidopsis thaliana,1
Q8LDR3,49.27,Arabidopsis thaliana,1
Q8LDU4,45.77,Arabidopsis thaliana,1
Q8LE52,48.77,Arabidopsis thaliana,1
Q8LEB6,37.83,Arabidopsis thaliana,1
Q8LEG3,50.57,Arabidopsis thaliana,1
Q8LER3,40.06,Arabidopsis thaliana,1
Q8LEU3,42.57,Arabidopsis thaliana,1
Q8LF20,54.66,Arabidopsis thaliana,1
Q8LF21,41.92,Arabidopsis thaliana,1
Q8LF48,44.84,Arabidopsis thaliana,1
Q8LF99,45.37,Arabidopsis thaliana,1
Q8LFC0,43.66,Arabidopsis thaliana,1
Q8LFJ5,45.14,Arabidopsis thaliana,1
Q8LFQ6,42.66,Arabidopsis thaliana,1
Q8LFS6,45.47,Arabidopsis thaliana,1
Q8LG50,34.09,Arabidopsis thaliana,1
Q8LGG0,46.6,Arabidopsis thaliana,1
Q8LGH4,43.09,Arabidopsis thaliana,1
Q8LGI2,40.22,Arabidopsis thaliana,1
Q8LLD0,65.22,Arabidopsis thaliana,1
Q8LLD4,51.09,Arabidopsis thaliana,1
Q8LPJ4,37.12,Arabidopsis thaliana,1
Q8LPJ5,45.77,Arabidopsis thaliana,1
Q8LPL6,41.14,Arabidopsis thaliana,1
Q8LPL8,41.63,Arabidopsis thaliana,1
Q8LPQ6,44.67,Arabidopsis thaliana,1
Q8LPR8,36.55,Arabidopsis thaliana,1
Q8LPR9,40.18,Arabidopsis thaliana,1
Q8LPS1,38.49,Arabidopsis thaliana,1
Q8LPT3,42.53,Arabidopsis thaliana,1
Q8MKL1,43.59,Drosophila melanogaster,1
Q8MKN0,41.95,Drosophila melanogaster,1
Q8MKW7,45.98,Drosophila melanogaster,1
Q8ML92,42.71,Drosophila melanogaster,1
Q8MLV1,43.89,Drosophila melanogaster,1
Q8MLY8,42.0,Drosophila melanogaster,1
Q8MLZ7,45.19,Drosophila melanogaster,1
Q8MMC4,45.37,Drosophila melanogaster,1
Q8MNR9,39.28,Caenorhabditis elegans,1
Q8MNT7,38.42,Caenorhabditis elegans,1
Q8MNT9,37.84,Caenorhabditis elegans,1
Q8MNU7,54.6,Caenorhabditis elegans,1
Q8MNY0,38.74,Caenorhabditis elegans,1
Q8MPQ0,44.25,Caenorhabditis elegans,1
Q8MPS2,42.87,Caenorhabditis elegans,1
Q8MPX3,41.67,Caenorhabditis elegans,1
Q8MQ13,49.99,Caenorhabditis elegans,1
Q8MQ70,27.58,Caenorhabditis elegans,1
Q8MQ99,40.9,Caenorhabditis elegans,1
Q8MQB0,38.08,Caenorhabditis elegans,1
Q8MQB4,51.36,Caenorhabditis elegans,1
Q8MQF1,41.72,Caenorhabditis elegans,1
Q8MQJ9,43.0,Drosophila melanogaster,1
Q8MQW8,41.43,Drosophila melanogaster,1
Q8MR45,46.67,Drosophila melanogaster,1
Q8MR62,44.59,Drosophila melanogaster,1
Q8MSS1,46.8,Drosophila melanogaster,1
Q8MSU3,40.35,Drosophila melanogaster,1
Q8MSU4,45.75,Drosophila melanogaster,1
Q8MSX1,44.73,Drosophila melanogaster,1
Q8MSX2,48.3,Drosophila melanogaster,1
Q8MSY4,50.15,Drosophila melanogaster,1
Q8MT06,39.52,Drosophila melanogaster,1
Q8MT36,45.84,Drosophila melanogaster,1
Q8MUJ1,51.81,Drosophila melanogaster,1
Q8MUM1,39.15,Caenorhabditis elegans,1
Q8MV48,45.12,Drosophila melanogaster,1
Q8MVS5,42.32,Drosophila melanogaster,1
Q8MX40,38.97,Drosophila melanogaster,1
Q8MX41,43.97,Drosophila melanogaster,1
Q8MXD9,41.66,Caenorhabditis elegans,1
Q8MXH7,39.52,Caenorhabditis elegans,1
Q8MXJ7,37.6,Caenorhabditis elegans,1
Q8MXK1,39.93,Caenorhabditis elegans,1
Q8MXQ7,39.33,Caenorhabditis elegans,1
Q8MXR2,53.1,Caenorhabditis elegans,1
Q8MXS1,37.94,Caenorhabditis elegans,1
Q8MXS2,44.49,Caenorhabditis elegans,1
Q8MXS6,46.51,Caenorhabditis elegans,1
Q8MXS8,39.72,Caenorhabditis elegans,1
Q8MXT1,41.88,Caenorhabditis elegans,1
Q8MYM6,45.48,Caenorhabditis elegans,1
Q8MYM8,40.26,Caenorhabditis elegans,1
Q8MYN1,46.33,Caenorhabditis elegans,1
Q8N0T1,57.46454545454546,Homo sapiens,11
Q8N0U4,56.70846153846154,Homo sapiens,13
Q8N0U8,57.906666666666666,Homo sapiens,3
Q8N0V3,48.60333333333333,Homo sapiens,3
Q8N0W3,58.4678947368421,Homo sapiens,19
Q8N0W7,57.575,Homo sapiens,2
Q8N0X4,56.221666666666664,Homo sapiens,12
Q8N0X7,51.81647058823529,Homo sapiens,17
Q8N0Y2,54.32,Homo sapiens,1
Q8N0Y7,51.31,Homo sapiens,2
Q8N0Z3,54.455,Homo sapiens,2
Q8N0Z6,49.36857142857143,Homo sapiens,14
Q8N0Z8,55.97666666666667,Homo sapiens,3
Q8N108,53.669333333333334,Homo sapiens,15
Q8N118,58.37,Homo sapiens,1
Q8N122,50.84818181818182,Homo sapiens,11
Q8N129,57.5025,Homo sapiens,8
Q8N130,62.586666666666666,Homo sapiens,3
Q8N137,53.495000000000005,Homo sapiens,2
Q8N138,53.42,Homo sapiens,1
Q8N142,53.7975,Homo sapiens,16
Q8N157,48.300000000000004,Homo sapiens,3
Q8N163,50.834761904761905,Homo sapiens,21
Q8N183,53.85,Homo sapiens,1
Q8N1A6,52.19777777777777,Homo sapiens,9
Q8N1B4,51.37736842105263,Homo sapiens,19
Q8N1F7,48.8235,Homo sapiens,20
Q8N1G0,44.315,Homo sapiens,2
Q8N1G1,51.165,Homo sapiens,4
Q8N1G2,50.04681818181818,Homo sapiens,22
Q8N1G4,52.86000000000001,Homo sapiens,22
Q8N1I0,55.628,Homo sapiens,5
Q8N1I1,46.815,Homo sapiens,2
Q8N1K5,46.7825,Homo sapiens,4
Q8N1N4,41.17,Homo sapiens,1
Q8N1Q1,52.98769230769231,Homo sapiens,13
Q8N1S5,64.74333333333334,Homo sapiens,3
Q8N1W1,52.2875,Homo sapiens,4
Q8N1W2,58.69,Homo sapiens,1
Q8N201,50.910000000000004,Homo sapiens,5
Q8N283,52.052,Homo sapiens,5
Q8N2A8,49.457499999999996,Homo sapiens,4
Q8N2E2,55.55,Homo sapiens,2
Q8N2F6,49.37375,Homo sapiens,16
Q8N2G8,52.776428571428575,Homo sapiens,14
Q8N2H3,55.73,Homo sapiens,5
Q8N2I9,49.13666666666666,Homo sapiens,3
Q8N2K0,51.28692307692308,Homo sapiens,13
Q8N2W9,50.73666666666667,Homo sapiens,12
Q8N2Y8,64.48,Homo sapiens,1
Q8N2Z9,51.86181818181819,Homo sapiens,11
Q8N302,55.285,Homo sapiens,8
Q8N335,51.921052631578945,Homo sapiens,19
Q8N344,51.51,Homo sapiens,6
Q8N350,51.92666666666667,Homo sapiens,6
Q8N357,56.35,Homo sapiens,2
Q8N371,52.97529411764706,Homo sapiens,17
Q8N392,49.70235294117647,Homo sapiens,17
Q8N398,49.43,Homo sapiens,2
Q8N3C0,49.22692307692308,Homo sapiens,13
Q8N3C7,51.385,Homo sapiens,2
Q8N3D4,52.50631578947368,Homo sapiens,19
Q8N3F8,52.205,Homo sapiens,20
Q8N3J3,53.265,Homo sapiens,4
Q8N3K9,52.75,Homo sapiens,1
Q8N3P4,51.84,Homo sapiens,6
Q8N3R9,50.66111111111111,Homo sapiens,9
Q8N3V7,56.525000000000006,Homo sapiens,2
Q8N3X1,56.38666666666666,Homo sapiens,6
Q8N3Y1,51.06,Homo sapiens,3
Q8N3Z3,48.08,Homo sapiens,2
Q8N3Z6,43.48,Homo sapiens,1
Q8N442,49.69625,Homo sapiens,8
Q8N465,56.102999999999994,Homo sapiens,20
Q8N474,62.785,Homo sapiens,2
Q8N488,57.464,Homo sapiens,10
Q8N490,53.26923076923077,Homo sapiens,26
Q8N4B1,54.042500000000004,Homo sapiens,4
Q8N4C8,51.95642857142857,Homo sapiens,14
Q8N4H5,52.962,Homo sapiens,5
Q8N4J0,52.89125,Homo sapiens,8
Q8N4N3,51.0625,Homo sapiens,8
Q8N4P3,54.7605,Homo sapiens,20
Q8N4Q0,51.28181818181818,Homo sapiens,22
Q8N4Q1,51.47,Homo sapiens,1
Q8N4S0,61.42,Homo sapiens,2
Q8N4T8,61.270714285714284,Homo sapiens,14
Q8N4V1,52.035,Homo sapiens,8
Q8N4X5,58.696666666666665,Homo sapiens,3
Q8N4Y2,49.53,Homo sapiens,2
Q8N543,55.59,Homo sapiens,4
Q8N556,54.94833333333333,Homo sapiens,6
Q8N567,58.75333333333333,Homo sapiens,3
Q8N573,56.031724137931036,Homo sapiens,29
Q8N584,55.75833333333333,Homo sapiens,12
Q8N5A5,48.984,Homo sapiens,15
Q8N5C6,49.425,Homo sapiens,8
Q8N5C7,49.81,Homo sapiens,12
Q8N5C8,54.5575,Homo sapiens,4
Q8N5D0,48.77,Homo sapiens,6
Q8N5F7,50.68142857142857,Homo sapiens,7
Q8N5G0,53.664,Homo sapiens,5
Q8N5G2,53.852,Homo sapiens,10
Q8N5H3,59.41,Homo sapiens,1
Q8N5I2,51.6575,Homo sapiens,4
Q8N5I4,50.526666666666664,Homo sapiens,3
Q8N5I9,55.27333333333333,Homo sapiens,6
Q8N5J2,49.87,Homo sapiens,9
Q8N5K1,54.38545454545454,Homo sapiens,11
Q8N5L8,55.273529411764706,Homo sapiens,17
Q8N5M1,58.849444444444444,Homo sapiens,18
Q8N5M4,48.17,Homo sapiens,2
Q8N5M9,55.413333333333334,Homo sapiens,12
Q8N5N7,58.15599999999999,Homo sapiens,5
Q8N5P1,54.69571428571429,Homo sapiens,7
Q8N5S9,50.144999999999996,Homo sapiens,2
Q8N5V2,51.455,Homo sapiens,4
Q8N5W9,50.544,Homo sapiens,5
Q8N5X7,54.215,Homo sapiens,8
Q8N5Y8,51.568000000000005,Homo sapiens,5
Q8N5Z0,54.7525,Homo sapiens,4
Q8N5Z5,59.085,Homo sapiens,4
Q8N608,56.45,Homo sapiens,2
Q8N612,51.66692307692308,Homo sapiens,13
Q8N653,46.102,Homo sapiens,5
Q8N655,53.43,Homo sapiens,2
Q8N668,54.67625,Homo sapiens,8
Q8N680,58.48,Homo sapiens,2
Q8N684,54.32473684210527,Homo sapiens,19
Q8N697,59.75666666666666,Homo sapiens,3
